suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,council_area,latitude,longitude,region_name,property_count,yr_qtr
Reservoir,2,h,840000.0,SP,Nelson,2016-09-24,11.2,3073.0,2.0,1.0,1.0,714.0,Darebin City Council,-37.726,144.9858,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,625000.0,SP,Nelson,2016-09-24,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,785000.0,S,Love,2016-09-24,11.2,3073.0,3.0,1.0,1.0,719.0,Darebin City Council,-37.709,145.0015,Northern Metropolitan,21650.0,2016.3
Reservoir,4,h,790000.0,S,Ray,2016-04-23,11.2,3073.0,4.0,2.0,2.0,1090.0,Darebin City Council,-37.7243,145.0014,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,810000.0,S,Barry,2017-02-25,11.2,3073.0,3.0,2.0,3.0,486.0,Darebin City Council,-37.7164,145.0048,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,880000.0,S,Ray,2017-02-25,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.1
Reservoir,2,h,790000.0,S,Barry,2017-02-25,11.2,3073.0,2.0,1.0,1.0,585.0,Darebin City Council,-37.719,144.9972,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,707500.0,S,Ray,2017-02-25,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,550000.0,PI,Barry,2016-06-27,11.2,3073.0,3.0,2.0,2.0,260.0,Darebin City Council,-37.7106,145.0225,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,682400.0,S,Ray,2016-06-27,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,450000.0,PI,Ray,2016-06-27,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,2,t,541000.0,SP,Ray,2016-07-26,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,793000.0,S,Barry,2016-07-26,11.2,3073.0,3.0,1.0,2.0,589.0,Darebin City Council,-37.7195,144.9982,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,882500.0,S,Barry,2016-07-26,11.2,3073.0,3.0,2.0,2.0,681.0,Darebin City Council,-37.7217,145.0163,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,815000.0,S,Nelson,2016-07-26,11.2,3073.0,3.0,1.0,2.0,550.0,Darebin City Council,-37.7208,144.9887,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,240000.0,PI,Stockdale,2016-07-26,11.2,3073.0,2.0,1.0,1.0,82.0,Darebin City Council,-37.6983,145.0104,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,800000.0,SP,Fletchers,2016-07-16,11.2,3073.0,3.0,2.0,3.0,574.0,Darebin City Council,-37.722,144.9922,Northern Metropolitan,21650.0,2016.3
Reservoir,4,h,885000.0,S,hockingstuart,2016-07-26,11.2,3073.0,4.0,2.0,3.0,936.0,Darebin City Council,-37.7021,145.0178,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,300000.0,S,Love,2016-07-26,11.2,3073.0,2.0,1.0,1.0,87.0,Darebin City Council,-37.7174,145.0016,Northern Metropolitan,21650.0,2016.3
Reservoir,2,h,968000.0,S,Love,2017-02-25,11.2,3073.0,2.0,1.0,2.0,631.0,Darebin City Council,-37.7211,145.0195,Northern Metropolitan,21650.0,2017.1
Reservoir,4,h,1162000.0,S,Barry,2016-11-27,11.2,3073.0,4.0,3.0,4.0,695.0,Darebin City Council,-37.7264,145.0198,Northern Metropolitan,21650.0,2016.4
Reservoir,3,u,475000.0,SP,Barry,2016-08-22,11.2,3073.0,3.0,1.0,2.0,521.0,Darebin City Council,-37.7097,144.9912,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,1025000.0,S,RW,2016-11-27,11.2,3073.0,3.0,1.0,4.0,670.0,Darebin City Council,-37.7242,145.0154,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,572000.0,S,Ray,2016-04-23,11.2,3073.0,3.0,1.0,2.0,41400.0,Darebin City Council,-37.7104,145.0257,Northern Metropolitan,21650.0,2016.2
Reservoir,4,h,830000.0,PI,Ray,2016-08-22,11.2,3073.0,4.0,1.0,4.0,791.0,Darebin City Council,-37.7001,144.9936,Northern Metropolitan,21650.0,2016.3
Reservoir,2,h,623500.0,S,Nelson,2016-08-22,11.2,3073.0,2.0,1.0,0.0,452.0,Darebin City Council,-37.7271,145.0009,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,851500.0,S,Nelson,2016-08-22,11.2,3073.0,3.0,1.0,1.0,0.0,Darebin City Council,-37.7217,144.9954,Northern Metropolitan,21650.0,2016.3
Reservoir,2,h,590000.0,S,Ray,2016-08-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,t,620000.0,SP,Nelson,2016-08-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,440000.0,SP,Barry,2016-08-22,11.2,3073.0,2.0,1.0,1.0,153.0,Darebin City Council,-37.7098,145.0211,Northern Metropolitan,21650.0,2016.3
Reservoir,5,h,1050000.0,S,Ray,2016-08-22,11.2,3073.0,5.0,2.0,1.0,578.0,Darebin City Council,-37.7061,145.0147,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,581000.0,S,Ray,2016-04-23,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,670500.0,S,Nelson,2016-08-22,11.2,3073.0,3.0,1.0,2.0,654.0,Darebin City Council,-37.7229,145.0225,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,300000.0,VB,Love,2016-08-22,11.2,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.7112,144.9989,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,350000.0,PI,Ray,2016-05-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,2,t,490000.0,S,hockingstuart,2016-05-22,11.2,3073.0,3.0,1.0,1.0,126.0,Darebin City Council,-37.7186,145.0166,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,525000.0,S,Harcourts,2016-04-23,11.2,3073.0,3.0,1.0,2.0,284.0,Darebin City Council,-37.705,145.0152,Northern Metropolitan,21650.0,2016.2
Reservoir,3,t,585000.0,PI,Brace,2016-06-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,779000.0,S,Barry,2016-06-18,11.2,3073.0,3.0,1.0,2.0,945.0,Darebin City Council,-37.7027,145.0001,Northern Metropolitan,21650.0,2016.2
Reservoir,4,h,1215000.0,S,Nelson,2016-09-17,11.2,3073.0,4.0,2.0,4.0,748.0,Darebin City Council,-37.7247,145.0096,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,730000.0,S,Ray,2016-09-17,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,335000.0,S,Love,2016-08-22,11.2,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.7112,144.9989,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,600000.0,S,Ray,2016-04-23,11.2,3073.0,3.0,2.0,2.0,0.0,Darebin City Council,-37.7208,145.0148,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,450000.0,VB,Ray,2016-04-23,11.2,3073.0,2.0,2.0,2.0,185.0,Darebin City Council,-37.7211,145.0147,Northern Metropolitan,21650.0,2016.2
Reservoir,2,t,360000.0,VB,Nelson,2016-04-23,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,871000.0,S,Nelson,2016-11-19,11.2,3073.0,3.0,1.0,3.0,614.0,Darebin City Council,-37.7276,144.989,Northern Metropolitan,21650.0,2016.4
Reservoir,5,h,1195000.0,S,Ray,2016-05-07,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,810000.0,PI,hockingstuart,2016-11-19,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,767000.0,S,hockingstuart,2016-11-19,11.2,3073.0,3.0,1.0,2.0,561.0,Darebin City Council,-37.7098,145.0031,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,480000.0,S,Ray,2016-11-19,11.2,3073.0,2.0,2.0,1.0,145.0,Darebin City Council,-37.7053,145.0173,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,905000.0,S,Barry,2016-11-19,11.2,3073.0,3.0,1.0,2.0,950.0,Darebin City Council,-37.7022,145.0078,Northern Metropolitan,21650.0,2016.4
Reservoir,2,h,791000.0,S,Barry,2016-11-19,11.2,3073.0,2.0,1.0,3.0,720.0,Darebin City Council,-37.7076,145.017,Northern Metropolitan,21650.0,2016.4
Reservoir,4,h,730000.0,PI,Barry,2016-11-19,11.2,3073.0,4.0,1.0,2.0,770.0,Darebin City Council,-37.6981,144.9989,Northern Metropolitan,21650.0,2016.4
Reservoir,3,u,677500.0,PI,Nelson,2016-11-19,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,650000.0,VB,Nelson,2016-11-19,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.7223,144.988,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,352000.0,S,Stockdale,2016-11-19,11.2,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.703,145.014,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,950000.0,S,RW,2016-11-19,11.2,3073.0,3.0,2.0,2.0,565.0,Darebin City Council,-37.7196,144.997,Northern Metropolitan,21650.0,2016.4
Reservoir,3,u,500000.0,PI,Love,2016-11-19,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,2,t,420000.0,PI,Barry,2016-11-19,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,475000.0,S,Nelson,2016-06-18,11.2,3073.0,3.0,1.0,1.0,535.0,Darebin City Council,-37.692,144.9781,Northern Metropolitan,21650.0,2016.2
Reservoir,3,t,760000.0,S,Nelson,2016-05-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,5,h,791000.0,S,Ray,2016-06-18,11.2,3073.0,4.0,3.0,1.0,961.0,Darebin City Council,-37.7024,144.984,Northern Metropolitan,21650.0,2016.2
Reservoir,2,h,596000.0,PI,Barry,2016-05-22,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,787000.0,S,Stockdale,2016-05-22,11.2,3073.0,3.0,1.0,1.0,563.0,Darebin City Council,-37.7258,145.0129,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,705000.0,S,Love,2016-09-17,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,668000.0,S,Barry,2016-09-17,11.2,3073.0,3.0,2.0,1.0,618.0,Darebin City Council,-37.6989,145.0212,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,780000.0,PI,hockingstuart,2016-09-17,11.2,3073.0,3.0,1.0,2.0,464.0,Darebin City Council,-37.7245,145.004,Northern Metropolitan,21650.0,2016.3
Reservoir,4,h,767500.0,S,Barry,2016-09-17,11.2,3073.0,3.0,2.0,2.0,834.0,Darebin City Council,-37.704,145.0299,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,481000.0,S,Barry,2017-03-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.1
Reservoir,2,u,440000.0,SP,Love,2017-03-18,11.2,3073.0,2.0,1.0,1.0,183.0,Darebin City Council,-37.7078,145.033,Northern Metropolitan,21650.0,2017.1
Reservoir,2,h,510000.0,S,Barry,2017-03-18,11.2,3073.0,2.0,1.0,2.0,268.0,Darebin City Council,-37.7113,145.0224,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,885000.0,S,hockingstuart,2017-03-18,11.2,3073.0,3.0,1.0,2.0,518.0,Darebin City Council,-37.7303,145.0171,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,888000.0,S,Barry,2017-03-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,655000.0,S,Love,2017-03-18,11.2,3073.0,3.0,2.0,2.0,456.0,Darebin City Council,-37.7061,145.0308,Northern Metropolitan,21650.0,2017.1
Reservoir,2,h,1700000.0,PI,Barry,2017-03-18,11.2,3073.0,2.0,1.0,6.0,1041.0,Darebin City Council,-37.7152,144.997,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,641000.0,S,Jason,2017-03-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,800000.0,PI,Stockdale,2017-03-18,11.2,3073.0,3.0,1.0,1.0,858.0,Darebin City Council,-37.7075,145.0136,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,1120000.0,S,Nelson,2017-03-18,11.2,3073.0,3.0,1.0,2.0,744.0,Darebin City Council,-37.7285,144.9961,Northern Metropolitan,21650.0,2017.1
Reservoir,3,t,585000.0,S,Nelson,2016-04-23,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,1115000.0,S,Barry,2016-04-23,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,692500.0,S,Love,2016-04-23,11.2,3073.0,3.0,2.0,2.0,803.0,Darebin City Council,-37.7086,145.0313,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,784000.0,S,Nelson,2016-05-28,11.2,3073.0,3.0,1.0,2.0,602.0,Darebin City Council,-37.7115,145.0009,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,756000.0,S,Nelson,2016-11-27,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,468000.0,S,Stockdale,2016-11-27,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,5,h,820000.0,SP,hockingstuart,2016-11-27,11.2,3073.0,5.0,2.0,2.0,737.0,Darebin City Council,-37.7306,145.0242,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,832000.0,S,Nelson,2016-11-27,11.2,3073.0,3.0,1.0,2.0,496.0,Darebin City Council,-37.7263,145.0003,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,762500.0,S,Nelson,2016-11-27,11.2,3073.0,3.0,1.0,2.0,677.0,Darebin City Council,-37.7101,144.9999,Northern Metropolitan,21650.0,2016.4
Reservoir,2,h,686000.0,S,Barry,2016-06-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,620000.0,SP,McGrath,2016-11-27,11.2,3073.0,3.0,1.0,2.0,653.0,Darebin City Council,-37.7108,145.0156,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,703000.0,S,Nelson,2016-06-18,11.2,3073.0,3.0,2.0,1.0,597.0,Darebin City Council,-37.7066,145.0203,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,424000.0,S,Barry,2016-06-18,11.2,3073.0,2.0,1.0,1.0,141.0,Darebin City Council,-37.7149,145.0009,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,622500.0,S,Ray,2016-09-17,11.2,3073.0,3.0,1.0,1.0,456.0,Darebin City Council,-37.7038,145.0281,Northern Metropolitan,21650.0,2016.3
Reservoir,5,h,620000.0,SP,RW,2016-09-17,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,4,h,870000.0,S,Ray,2016-09-17,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,4,t,681500.0,S,Nelson,2016-07-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,480000.0,S,hockingstuart,2016-07-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,437000.0,S,hockingstuart,2016-07-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,539000.0,S,Nelson,2016-07-16,11.2,3073.0,3.0,1.0,1.0,474.0,Darebin City Council,-37.7086,144.9919,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,420000.0,S,hockingstuart,2016-07-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,2,u,330000.0,PI,Ray,2016-07-16,11.2,3073.0,2.0,1.0,1.0,90.0,Darebin City Council,-37.7295,145.0243,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,830000.0,S,Stockdale,2016-07-16,11.2,3073.0,3.0,1.0,2.0,671.0,Darebin City Council,-37.7187,145.0127,Northern Metropolitan,21650.0,2016.3
Reservoir,2,t,503000.0,SP,Ray,2016-07-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,680000.0,PI,RW,2016-09-17,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,2,t,425000.0,S,Stockdale,2016-06-18,11.2,3073.0,2.0,1.0,1.0,145.0,Darebin City Council,-37.7284,145.0361,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,445000.0,S,Love,2017-03-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2017.1
Reservoir,3,u,470000.0,S,Ray,2017-03-18,11.2,3073.0,3.0,1.0,2.0,159.0,Darebin City Council,-37.7277,145.0248,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,613000.0,S,Nelson,2016-06-18,11.2,3073.0,3.0,1.0,2.0,745.0,Darebin City Council,-37.7007,144.9815,Northern Metropolitan,21650.0,2016.2
Reservoir,1,u,310000.0,S,Barry,2016-06-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,363000.0,SP,Barry,2016-06-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,4,h,750000.0,S,Love,2016-06-18,11.2,3073.0,4.0,1.0,2.0,747.0,Darebin City Council,-37.7054,145.0137,Northern Metropolitan,21650.0,2016.2
Reservoir,2,t,365000.0,PI,Nelson,2016-06-18,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,756000.0,S,Ray,2016-05-07,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,2,h,635000.0,PI,Barry,2016-12-10,11.2,3073.0,2.0,1.0,1.0,608.0,Darebin City Council,-37.7293,145.0224,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,625000.0,PI,Barry,2016-05-07,11.2,3073.0,3.0,2.0,1.0,267.0,Darebin City Council,-37.7132,145.0075,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,780000.0,S,Love,2016-12-10,11.2,3073.0,3.0,1.0,2.0,457.0,Darebin City Council,-37.7199,145.0155,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,810000.0,SP,Nelson,2016-12-10,11.2,3073.0,3.0,1.0,2.0,564.0,Darebin City Council,-37.7196,144.9899,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,420000.0,S,Harcourts,2016-12-10,11.2,3073.0,2.0,1.0,0.0,207.0,Darebin City Council,-37.7145,144.9962,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,650000.0,PI,Barry,2016-12-10,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,491000.0,S,Love,2016-12-10,11.2,3073.0,2.0,1.0,1.0,168.0,Darebin City Council,-37.7167,145.0001,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,401000.0,S,Darren,2016-12-10,11.2,3073.0,2.0,1.0,1.0,184.0,Darebin City Council,-37.7043,145.0277,Northern Metropolitan,21650.0,2016.4
Reservoir,2,h,612000.0,S,hockingstuart,2016-12-10,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,770000.0,S,Nelson,2016-12-10,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,t,570000.0,SP,Barry,2016-12-10,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,2,t,485000.0,SP,Ray,2016-12-10,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,846000.0,S,Nelson,2016-09-10,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.3
Reservoir,3,h,650000.0,PI,Ray,2016-09-10,11.2,3073.0,3.0,1.0,1.0,700.0,Darebin City Council,-37.7125,145.022,Northern Metropolitan,21650.0,2016.3
Reservoir,2,t,350000.0,S,Nelson,2017-02-11,11.2,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.7091,145.0255,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,540000.0,PI,Ray,2017-02-11,11.2,3073.0,3.0,2.0,2.0,215.0,Darebin City Council,-37.7257,145.0243,Northern Metropolitan,21650.0,2017.1
Reservoir,3,t,678000.0,S,RW,2017-03-11,11.2,3073.0,3.0,2.0,1.0,230.0,Darebin City Council,-37.7077,145.0211,Northern Metropolitan,21650.0,2017.1
Reservoir,3,h,812000.0,S,Ray,2016-06-12,11.2,3073.0,3.0,1.0,2.0,696.0,Darebin City Council,-37.7223,145.0126,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,350000.0,PI,Barry,2016-11-12,11.2,3073.0,2.0,1.0,1.0,102.0,Darebin City Council,-37.7064,145.0264,Northern Metropolitan,21650.0,2016.4
Reservoir,2,t,568000.0,S,Ray,2016-11-12,11.2,3073.0,2.0,1.0,1.0,120.0,Darebin City Council,-37.7239,145.0083,Northern Metropolitan,21650.0,2016.4
Reservoir,2,h,836000.0,S,Love,2016-12-10,11.2,3073.0,2.0,1.0,3.0,821.0,Darebin City Council,-37.7093,145.0006,Northern Metropolitan,21650.0,2016.4
Reservoir,2,u,520000.0,S,Love,2016-12-10,11.2,3073.0,2.0,1.0,1.0,135.0,Darebin City Council,-37.7181,144.9985,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,660000.0,PI,Barry,2016-12-10,11.2,3073.0,3.0,1.0,1.0,754.0,Darebin City Council,-37.7009,144.999,Northern Metropolitan,21650.0,2016.4
Reservoir,2,h,555000.0,S,Nelson,2017-02-11,11.2,3073.0,2.0,1.0,2.0,229.0,Darebin City Council,-37.71,145.0082,Northern Metropolitan,21650.0,2017.1
Reservoir,4,h,786000.0,S,Nelson,2016-04-16,11.2,3073.0,4.0,3.0,1.0,595.0,Darebin City Council,-37.7283,145.0072,Northern Metropolitan,21650.0,2016.2
Reservoir,3,t,480000.0,PI,Ray,2016-04-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,567000.0,SP,hockingstuart,2016-04-16,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.2
Reservoir,2,t,530000.0,S,Nelson,2016-04-16,11.2,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.7141,145.0047,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,680000.0,S,Ray,2016-04-16,11.2,3073.0,3.0,1.0,4.0,527.0,Darebin City Council,-37.6983,144.9941,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,323000.0,S,Nelson,2016-04-16,11.2,3073.0,2.0,1.0,1.0,0.0,Darebin City Council,-37.7093,145.0084,Northern Metropolitan,21650.0,2016.2
Reservoir,2,u,376000.0,S,Ray,2016-04-16,11.2,3073.0,2.0,1.0,1.0,104.0,Darebin City Council,-37.7104,145.0076,Northern Metropolitan,21650.0,2016.2
Reservoir,4,h,670000.0,SP,Ray,2016-04-16,11.2,3073.0,4.0,2.0,2.0,578.0,Darebin City Council,-37.7064,145.0321,Northern Metropolitan,21650.0,2016.2
Reservoir,3,h,795000.0,S,Ray,2016-10-15,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
Reservoir,3,h,715000.0,SP,hockingstuart,2016-10-15,11.2,3073.0,3.0,2.0,2.0,251.0,Darebin City Council,-37.7255,145.0088,Northern Metropolitan,21650.0,2016.4
Reservoir,3,u,620000.0,S,Nelson,2016-10-15,11.2,3073.0,3.0,1.0,2.0,537.0,Darebin City Council,-37.71295,145.00986999999998,Northern Metropolitan,21650.0,2016.4
